date,symbol,name,open,high,low,close,prev_close,volume
2026-08-25,ENKEIWHEL,ENKEI WHEELS (INDIA) LTD.,414.0,419.0,403.8,416.4,403.65,1752
2026-08-25,ENTERO,ENTERO HEALTHCARE SOLU L,1595.0,1667.0,1535.1,1633.0,1529.8,2229594
2026-08-25,ENIL,ENTERTAIN NET. IND. LTD.,101.77,108.64,101.25,102.18,101.01,218929
2026-08-25,EIEL,ENVIRO INFRA ENGINEERS L,194.4,196.22,193.5,194.71,195.31,375300
2026-08-25,EPACK,EPACK DURABLE LIMITED,201.29,203.0,199.06,199.91,201.29,399174
2026-08-25,EPACKPEB,EPACK PREFAB TECHN LTD,228.7,236.8,227.45,236.1,229.45,453135
2026-08-25,EPIGRAL,EPIGRAL LIMITED,1212.0,1248.0,1203.1,1240.9,1202.7,144103
2026-08-25,EPL,EPL LIMITED,265.7,267.26,257.4,258.32,263.48,1597604
2026-08-25,EQUITASBNK,EQUITAS SMALL FIN BNK LTD,75.0,75.5,74.71,75.06,75.0,1023679
2026-08-25,ERIS,ERIS LIFESCIENCES LIMITED,1325.1,1326.7,1306.7,1309.6,1325.6,59489
2026-08-25,ESABINDIA,ESAB INDIA LTD,6279.0,6279.0,6146.0,6168.5,6224.5,3001
2026-08-25,ESCORTS,ESCORTS KUBOTA LIMITED,3097.3,3103.9,3050.0,3064.8,3097.3,31808
2026-08-25,ESSARSHPNG,ESSAR SHIPPING LTD,16.76,16.94,16.25,16.62,16.98,182365
2026-08-25,ESTER,ESTER INDUSTRIES LTD,94.8,96.87,94.13,95.86,94.13,64817
2026-08-25,ETERNAL,ETERNAL LIMITED,330.0,331.0,325.5,331.0,327.15,29062006
2026-08-25,ETHOSLTD,ETHOS LIMITED,2908.0,2936.6,2861.1,2894.7,2892.0,43319
2026-08-25,EUREKAFORB,EUREKA FORBES LIMITED,422.0,422.0,409.0,410.35,418.35,177903
2026-08-25,EUROBOND,EURO PANEL PRODUCTS LTD,155.5,162.18,152.6,153.56,158.12,7996
2026-08-25,EUROPRATIK,EURO PRATIK SALES LIMITED,265.0,266.65,258.9,261.25,267.4,214652
2026-08-25,EVEREADY,EVEREADY INDS. IND.  LTD.,352.9,353.45,333.7,341.75,350.5,239931
2026-08-25,EKC,EVEREST KANTO CYLINDERLTD,113.18,114.17,110.8,111.21,113.62,102836
2026-08-25,EXCELINDUS,EXCEL INDUSTRIES LTD,1081.7,1093.95,1050.5,1057.25,1072.65,16113
2026-08-25,EXCELSOFT,EXCELSOFT TECHNOLOGIES L,70.3,70.5,69.66,70.27,70.13,146518
2026-08-25,EXICOM,EXICOM TELE SYSTEMS LTD,159.95,160.73,154.62,157.36,159.87,525530
2026-08-25,EXIDEIND,EXIDE INDUSTRIES LTD,452.1,456.0,446.7,448.75,453.3,1017559
2026-08-25,EXPLEOSOL,EXPLEO SOLUTIONS LIMITED,891.0,896.95,866.0,870.65,882.05,22360
2026-08-25,EXXARO,EXXARO TILES LIMITED,6.1,6.14,6.02,6.13,6.14,92061
2026-08-25,FABTECH,FABTECH TECHNOLOGIES LTD,146.59,151.8,145.0,147.62,147.05,163750
2026-08-25,FACT,FACT LTD,805.0,920.0,800.0,876.1,784.25,34307227
2026-08-25,FAZE3Q,FAZE THREE LIMITED,498.0,507.0,485.2,489.05,492.85,28749
2026-08-25,FCSSOFT,FCS SOFTWARE SOLN. LTD.,1.47,1.49,1.44,1.44,1.47,4127018
2026-08-25,FDC,FDC LIMITED,344.3,350.6,340.85,343.65,344.3,97739
2026-08-25,FEDFINA,FEDBANK FINANCIAL SER L,159.05,160.3,157.48,159.02,159.05,578600
2026-08-25,FEDDERSHOL,FEDDERS HOLDING LTD.,39.49,41.07,39.04,40.53,39.82,191082
2026-08-25,FEDERALBNK,FEDERAL BANK LTD,357.7,358.7,342.05,346.95,357.75,16134284
2026-08-25,FMGOETZE,FEDERAL-MOGUL GOETZE (IND,500.0,560.0,494.8,534.1,483.35,20771319
2026-08-25,FERMENTA,FERMENTA BIOTECH LTD.,480.0,480.0,456.05,468.4,475.1,91861
2026-08-25,FIBERWEB,FIBERWEB INDIA LIMITED,26.7,26.9,26.01,26.07,26.7,9315
2026-08-25,FIEMIND,FIEM INDUSTRIES LIMITED,2164.1,2182.4,2150.0,2165.6,2164.1,50034
2026-08-25,FILATFASH,FILATEX FASHIONS LIMITED,0.18,0.19,0.18,0.18,0.18,12344597
2026-08-25,FILATEX,FILATEX INDIA LTD,83.85,83.87,80.37,82.11,84.05,1602492
2026-08-25,FINEORG,FINE ORGANIC IND. LTD.,5280.3,5317.0,5176.5,5186.9,5277.4,18816
2026-08-25,FCL,FINEOTEX CHEMICAL LIMITED,49.78,49.79,47.2,48.78,49.62,13246093
2026-08-25,FINKURVE,FINKURVE FINANCIAL SERV L,80.21,83.0,78.55,79.84,79.63,72496
2026-08-25,FINOPB,FINO PAYMENTS BANK LTD,147.3,147.8,145.0,145.53,147.91,164819
2026-08-25,FINCABLES,FINOLEX CABLES LTD,1291.9,1291.9,1244.7,1259.85,1291.6,343314
2026-08-25,FINPIPE,FINOLEX INDUSTRIES LTD,165.5,165.5,161.0,162.81,165.51,333322
2026-08-25,FSL,FIRSTSOURCE SOLU. LTD.,272.8,276.65,269.3,275.4,272.5,775808
2026-08-25,FISCHER,FISCHER MEDICAL VENTURE L,36.1,37.4,36.1,36.93,36.47,567350
2026-08-25,FIVESTAR,FIVE-STAR BUS FIN LTD,500.0,507.0,489.5,501.0,500.0,758823
2026-08-25,FLAIR,FLAIR WRITING INDUST LTD,251.05,252.55,249.5,250.95,251.05,35830
2026-08-25,FOODSIN,FOODS & INNS LIMITED,55.0,55.01,53.0,54.53,54.2,23535
2026-08-25,FORCEMOT,FORCE MOTORS LIMITED,17600.0,17625.0,17276.0,17431.0,17600.0,75854
2026-08-25,FORTIS,FORTIS HEALTHCARE LTD,916.4,923.95,901.4,923.95,918.0,1498492
2026-08-25,FOSECOIND,FOSECO INDIA LTD,5384.5,5698.5,5365.0,5615.5,5358.0,25761
2026-08-25,FRACTAL,FRACTAL ANALYTICS LIMITED,829.7,839.0,814.0,834.2,828.5,331804
2026-08-25,FREDUN,FREDUN PHARMACEUTICALS L,1431.1,1465.0,1420.6,1448.6,1431.1,15597
2026-08-25,FRONTSP,FRONTIER SPRINGS LTD.,1265.0,1285.0,1260.1,1278.5,1259.1,8192
2026-08-25,NYKAA,FSN E COMMERCE VENTURES,330.0,334.7,328.0,334.0,330.3,3453986
2026-08-25,UTLSOLAR,FUJIYAMA POWER SYSTEMS L,464.4,473.1,444.3,446.65,459.85,388645
2026-08-25,FUSION,FUSION FINANCE LIMITED,203.0,205.0,198.17,200.05,202.38,277753
2026-08-25,FMNL,FUTURE MKT NETWORKS LTD,9.66,9.66,9.55,9.66,9.2,38548
2026-08-25,GMBREW,G M BREWERIES LTD,877.85,894.4,877.85,887.55,877.85,12829
2026-08-25,GRINFRA,G R INFRAPROJECTS LIMITED,875.05,905.0,871.05,902.05,879.1,32712
2026-08-25,GABRIEL,GABRIEL INDIA LTD,1359.0,1372.5,1335.6,1346.0,1358.9,395008
2026-08-25,GAIL,GAIL (INDIA) LTD,173.0,176.29,172.39,175.5,173.75,7837508
2026-08-25,GALAPREC,GALA PRECISION ENG LTD,1093.0,1093.0,1060.2,1076.6,1093.9,22097
2026-08-25,GALAXYSURF,GALAXY SURFACTANTS LTD,2332.0,2349.7,2275.6,2284.2,2316.4,17850
2026-08-25,GALLANTT,GALLANTT ISPAT LIMITED,579.65,590.0,576.1,581.5,580.25,34223
2026-08-25,GANDHAR,GANDHAR OIL REFINE IND L,257.35,257.4,251.0,255.42,256.62,667901
2026-08-25,GANDHITUBE,GANDHI SPL. TUBES LTD,894.15,904.8,875.6,898.8,895.1,11730
2026-08-25,GANESHCP,GANESH CONSUMER PRODUCT L,162.83,168.2,161.05,166.23,161.73,187614
2026-08-25,GANESHHOU,GANESH HOUSING LIMITED,809.8,845.0,806.25,838.7,808.15,57126
2026-08-25,GANECOS,GANESHA ECOSPHERE LIMITED,1072.0,1074.5,1045.7,1051.6,1068.2,48288
2026-08-25,GANGAFORGE,GANGA FORGING LIMITED,1.86,2.0,1.86,1.86,1.95,18772857
2026-08-25,GANGESSECU,GANGES SECURITIES LIMITED,123.7,126.25,122.0,123.4,122.99,1361
2026-08-25,GRSE,GARDEN REACH SHIP&ENG LTD,2592.3,2622.0,2577.0,2607.5,2596.1,344854
2026-08-25,GARUDA,GARUDA CONSTRUCT N ENG L,183.25,185.27,181.6,183.15,182.87,278876
2026-08-25,GRWRHITECH,GARWARE HI-TECH FILMS LTD,7250.0,7310.0,7102.0,7264.0,7234.5,30276
2026-08-25,GARFIBRES,GARWARE TECH FIBRES LTD,812.8,812.8,782.15,800.5,809.4,56227
2026-08-25,GATEWAY,GATEWAY DISTRIPARKS LTD,54.0,54.09,52.75,52.93,53.84,885634
2026-08-25,GAYAHWS,GAYATRI HIGHWAYS LIMITED,1.96,1.97,1.91,1.93,1.92,131643
2026-08-25,GVPIL,GE POWER INDIA LIMITED,648.1,658.5,641.0,644.5,650.5,183645
2026-08-25,GVT&D,GE VERNOVA T&D INDIA LTD,4160.0,4185.0,4060.1,4185.0,4177.9,868892
2026-08-25,GEEKAYWIRE,GEEKAY WIRES LIMITED,22.99,23.69,22.45,22.6,22.48,83689
2026-08-25,GEMAROMA,GEM AROMATICS LIMITED,173.67,174.84,167.41,172.8,173.67,82131
2026-08-25,GICRE,GENERAL INS CORP OF INDIA,356.95,358.65,350.8,351.4,356.95,904213
2026-08-25,GENCON,GENERIC ENG CONS PROJ LTD,42.26,42.35,41.15,41.5,41.57,282055
2026-08-25,GENESYS,GENESYS INTL CORPN LTD,181.3,214.25,181.3,214.25,178.55,4190457
2026-08-25,GENUSPAPER,GENUS P&B LIMITED,11.29,12.5,11.12,12.09,11.12,269410
2026-08-25,GENUSPOWER,GENUS POWER INFRASTRU LTD,340.0,343.7,333.1,335.05,339.6,1964249
2026-08-25,GEOJITFSL,GEOJIT FINANCIAL SER L,82.9,83.84,80.3,80.63,82.98,397241
2026-08-25,GFLLIMITED,GFL LIMITED,56.0,56.0,54.09,54.37,55.41,54747
2026-08-25,GHCL,GHCL LIMITED,447.9,447.9,440.0,440.8,443.85,78861
2026-08-25,GHCLTEXTIL,GHCL TEXTILES LIMITED,124.9,127.0,123.46,125.6,124.21,497625
2026-08-25,GICHSGFIN,GIC HOUSING FINANCE LTD,137.3,141.47,137.0,140.44,137.16,117914
2026-08-25,GILLANDERS,GILLANDERS ARBUTHNOT LTD,102.77,108.99,100.0,105.88,102.26,45011
2026-08-25,GILLETTE,GILLETTE INDIA LTD,7406.5,7458.5,7378.0,7439.0,7406.5,23437
2026-08-25,GKENERGY,GK ENERGY LIMITED,125.5,126.9,125.0,126.19,124.37,232229
2026-08-25,GKWLIMITED,GKW LIMITED,1622.0,1622.0,1590.0,1596.1,1601.0,592
2026-08-25,GLAND,GLAND PHARMA LIMITED,2810.9,2835.9,2776.1,2824.6,2801.6,139251
2026-08-25,GLAXO,GLAXOSMITHKLINE PHARMA LT,2953.8,3010.0,2917.6,2963.4,2931.7,174436
2026-08-25,GLENMARK,GLENMARK PHARMACEUTICALS,2391.7,2421.0,2376.0,2400.0,2390.7,653245
2026-08-25,GLOBAL,GLOBAL EDUCATION LIMITED,107.29,109.74,104.4,106.71,107.5,308947
2026-08-25,MEDANTA,GLOBAL HEALTH LIMITED,1402.0,1414.0,1393.0,1404.4,1405.5,69432
2026-08-25,GSLSU,GLOBAL SURFACES LIMITED,30.0,31.48,29.83,29.83,31.4,67349
2026-08-25,GLOBALVECT,GLOBAL VEC HELICORP LTD,147.0,150.0,147.0,148.9,149.1,3179
2026-08-25,GLOBALE,GLOBALE TESSILE LIMITED,11.5,11.99,11.41,11.7,11.76,4478
2026-08-25,GLOBECIVIL,GLOBE CIVIL PROJECTS LTD,42.14,45.9,42.14,45.69,42.12,229737
2026-08-25,GLOBE,GLOBE ENTERPRISE (I) LTD,2.0,2.04,1.98,2.02,2.0,250887
2026-08-25,GICL,GLOBE INTL CARRIERS LTD,23.97,23.97,23.4,23.75,23.89,192683
2026-08-25,GLOBUSSPR,GLOBUS SPIRITS LTD,910.95,924.15,907.5,917.7,910.95,116295
2026-08-25,GLOSTERLTD,GLOSTER LIMITED,623.0,623.0,592.0,595.05,597.0,802
2026-08-25,GLOTTIS,GLOTTIS LIMITED,67.99,67.99,65.1,65.88,67.66,36824
2026-08-25,GMMPFAUDLR,GMM PFAUDLER LIMITED,981.0,1013.8,981.0,1004.9,989.3,99442
2026-08-25,GMRAIRPORT,GMR AIRPORTS LIMITED,98.82,99.85,98.15,99.85,98.82,5880177
2026-08-25,GMRP&UI,GMR POW AND URBAN INFRA L,96.1,97.0,95.61,96.11,96.1,484469
2026-08-25,GNA,GNA AXLES LIMITED,559.0,561.3,546.1,548.8,555.4,183814
2026-08-25,EBGNG,GNG ELECTRONICS LIMITED,594.5,601.2,575.15,584.75,603.3,387034
2026-08-25,GODIGIT,GO DIGIT GENERAL INS LTD,259.7,263.5,257.9,258.8,260.4,147132
2026-08-25,GOCOLORS,GO FASHION INDIA LTD,354.8,354.8,337.1,340.25,353.3,197710
2026-08-25,GOACARBON,GOA CARBON LIMITED,352.05,359.0,350.1,357.45,351.7,11342
2026-08-25,GOCLCORP,GOCL CORPORATION LIMITED,399.25,407.0,394.2,395.7,398.4,29011
2026-08-25,GODAVARIB,GODAVARI BIOREFINERIES L,242.05,243.0,239.0,241.2,240.85,77978
2026-08-25,GPIL,GODAWARI POW & ISP LTD,245.27,247.04,243.24,244.26,245.27,633517
2026-08-25,GODFRYPHLP,GODFREY PHILLIPS INDIA LT,2105.0,2107.0,2067.1,2107.0,2100.5,235034
2026-08-25,GODREJAGRO,GODREJ AGROVET LIMITED,570.0,625.0,569.95,610.1,572.75,3498758
2026-08-25,GODREJCP,GODREJ CONSUMER PRODUCTS,928.9,930.9,918.2,929.2,928.9,676534
2026-08-25,GODREJIND,GODREJ INDUSTRIES LTD,1180.0,1181.0,1131.3,1165.9,1184.5,306506
2026-08-25,GODREJPROP,GODREJ PROPERTIES LTD,2035.1,2049.0,2011.5,2049.0,2039.9,384390
2026-08-25,GOKEX,GOKALDAS EXPORTS LTD.,797.5,802.55,786.25,791.25,796.95,112600
2026-08-25,GOKULAGRO,GOKUL AGRO RESOURCES LTD,243.49,259.5,242.71,252.85,244.05,2542528
2026-08-25,GOKUL,GOKUL REFOILS & SOLV LTD,44.87,46.0,43.56,44.98,44.36,289698
2026-08-25,GOLDIAM,GOLDIAM INTERNATIONAL LTD,356.05,362.95,356.05,360.0,360.55,246651
2026-08-25,GOODLUCK,GOODLUCK INDIA LIMITED,475.0,477.0,454.1,456.2,477.7,383822
2026-08-25,GOODYEAR,GOODYEAR INDIA LIMITED,760.0,760.0,749.5,754.1,756.15,4422
2026-08-25,GOPAL,GOPAL SNACKS LIMITED,286.9,287.9,280.5,280.75,284.35,153952
2026-08-25,GOYALALUM,GOYAL ALUMINIUMS LIMITED,6.47,6.47,6.37,6.42,6.43,31262
2026-08-25,GPTHEALTH,GPT HEALTHCARE LIMITED,151.06,152.0,148.66,149.92,150.0,85347
2026-08-25,GPTINFRA,GPT INFRAPROJECTS LTD,114.1,115.49,113.11,114.33,113.34,74308
2026-08-25,GRADIENTE,GRADIENTE INFOTAINMENT L,3.03,3.03,2.84,2.84,2.98,1971270
2026-08-25,GRANDOAK,GRAND OAK CANYONS DIST L,38.89,38.89,36.01,36.25,37.88,7226
2026-08-25,GRANULES,GRANULES INDIA LIMITED,847.0,857.8,842.0,845.95,855.3,606461
2026-08-25,GRAPHITE,GRAPHITE INDIA LTD,721.6,722.0,700.5,704.55,718.75,551281
2026-08-25,GRASIM,GRASIM INDUSTRIES LTD,3287.9,3300.2,3222.1,3289.6,3288.0,1752045
2026-08-25,GRAUWEIL,GRAUER & WEIL IND LTD,71.8,71.8,67.25,67.83,71.28,332841
2026-08-25,GRAVISSHO,GRAVISS HOSPITALITY LTD.,28.99,29.5,28.22,29.24,28.99,5259
2026-08-25,GRAVITA,GRAVITA INDIA LIMITED,1801.4,1814.7,1790.0,1800.4,1807.8,106679
2026-08-25,GREAVESCOT,GREAVES COTTON LTD.,192.6,193.74,189.52,192.18,192.6,771967
2026-08-25,GREENLAM,GREENLAM INDUSTRIES LTD.,251.0,252.25,246.0,248.85,251.3,52026
2026-08-25,GREENPANEL,GREENPANEL INDUSTRIES LTD,155.01,159.56,155.01,156.34,158.12,237045
2026-08-25,GREENPLY,GREENPLY INDUSTRIES LTD,291.95,291.95,286.2,287.9,291.55,42071
2026-08-25,GCSL,GRETEX CORPORATE SERVICES,515.0,527.5,512.9,523.1,512.15,366323
2026-08-25,GRINDWELL,GRINDWELL NORTON LIMITED,2053.1,2075.1,1992.0,2005.8,2053.1,64421
2026-08-25,GRMOVER,GRM OVERSEAS LIMITED,90.2,90.25,88.26,89.13,90.24,1130114
2026-08-25,CEMNTGROWW,GROWWAMC - CEMNTGROWW,15.08,15.08,14.65,14.84,14.87,170662
2026-08-25,GROWWCAPM,GROWWAMC - GROWWCAPM,11.58,11.59,11.46,11.54,11.53,350625
2026-08-25,GROWWCHEM,GROWWAMC - GROWWCHEM,30.04,30.5,29.86,30.19,29.93,156385
2026-08-25,GROWWDEFNC,GROWWAMC - GROWWDEFNC,97.14,97.79,96.1,97.42,97.09,156059
2026-08-25,GROWWEV,GROWWAMC - GROWWEV,33.61,33.61,33.03,33.42,33.35,232734
2026-08-25,GROWWGOLD,GROWWAMC - GROWWGOLD,15.72,15.76,15.61,15.68,15.72,2150663
2026-08-25,GROWWHOSPI,GROWWAMC - GROWWHOSPI,51.65,52.32,51.51,52.21,51.62,199339
2026-08-25,GROWWLIQID,GROWWAMC - GROWWLIQID,110.51,110.51,110.5,110.5,110.47,219548
2026-08-25,GROWWLOVOL,GROWWAMC - GROWWLOVOL,10.47,10.62,10.38,10.5,10.47,7635
2026-08-25,GROWWMC150,GROWWAMC - GROWWMC150,233.99,236.4,233.7,234.92,233.95,732
2026-08-25,GROWWMETAL,GROWWAMC - GROWWMETAL,13.03,13.17,12.5,12.69,12.72,363148
2026-08-25,GROWWMOM50,GROWWAMC - GROWWMOM50,11.24,11.24,10.97,11.05,11.04,785480
2026-08-25,GROWWN200,GROWWAMC - GROWWN200,11.42,11.59,11.36,11.49,11.47,24080
2026-08-25,GROWWNET,GROWWAMC - GROWWNET,11.0,11.02,10.65,10.97,10.8,1411953
2026-08-25,GROWWNIFTY,GROWWAMC - GROWWNIFTY,9.55,9.94,9.55,9.8,9.8,589009
2026-08-25,GROWWNXT50,GROWWAMC - GROWWNXT50,74.5,74.8,73.95,74.78,74.49,13437
2026-08-25,GROWWPOWER,GROWWAMC - GROWWPOWER,11.09,11.48,11.09,11.39,11.38,1217173
2026-08-25,GROWWPSE,GROWWAMC - GROWWPSE,98.21,98.7,97.65,97.86,98.21,390
2026-08-25,GROWWPSUBK,GROWWAMC - GROWWPSUBK,85.0,86.89,84.59,86.72,85.7,1408
2026-08-25,GROWWRAIL,GROWWAMC - GROWWRAIL,28.72,28.8,28.48,28.6,28.69,574602
2026-08-25,GROWWRLTY,GROWWAMC - GROWWRLTY,10.47,10.47,10.03,10.3,10.26,282579
2026-08-25,GROWWSC250,GROWWAMC - GROWWSC250,10.63,10.74,10.56,10.61,10.63,86198
2026-08-25,GROWWSLVR,GROWWAMC - GROWWSLVR,23.15,23.67,23.14,23.45,23.75,1842538
2026-08-25,PVTBKGROWW,GROWWAMC - PVTBKGROWW,27.5,27.75,27.42,27.45,27.47,17755
2026-08-25,SMALLGROWW,GROWWAMC - SMALLGROWW,49.26,49.48,48.54,49.0,49.12,9862
2026-08-25,GRPLTD,GRP LIMITED,1973.2,2015.2,1960.0,1967.8,1983.1,832
2026-08-25,GSPCROP,GSP CROP SCIENCE LIMITED,605.1,667.95,603.15,631.4,622.2,978249
2026-08-25,GSS,GSS INFOTECH LIMITED,13.36,13.36,12.3,12.47,13.1,70767
2026-08-25,GTLINFRA,GTL INFRA.LTD,1.22,1.23,1.2,1.21,1.22,38295102
2026-08-25,GTL,GTL LTD,7.6,7.6,7.32,7.36,7.42,181890
2026-08-25,GTPL,GTPL HATHWAY LIMITED,54.49,55.85,54.45,54.83,54.49,13450
2026-08-25,GUFICBIO,GUFIC BIOSCIENCES LTD.,414.75,418.65,410.0,413.65,418.0,53726
2026-08-25,GIPCL,GUJ IND POW CO. LTD,177.4,191.25,177.4,190.72,178.39,3504842
2026-08-25,GNFC,GUJ NAR VAL FER & CHEM L,595.0,603.65,583.25,588.0,593.0,654241
2026-08-25,GSFC,GUJ STATE FERT & CHEM LTD,160.39,162.88,158.61,159.16,159.65,3644998
2026-08-25,GUJAPOLLO,GUJ. APOLLO IND. LTD.,355.15,355.15,345.25,349.55,349.4,4269
2026-08-25,GUJALKALI,GUJARAT ALKALIES & CHEM,729.4,734.5,714.65,726.7,723.0,159577
2026-08-25,GAEL,GUJARAT AMBUJA EXPORTS LT,180.5,182.0,176.45,177.53,180.6,1065445
2026-08-25,GUJENERGY,GUJARAT ENERGY LIMITED,259.9,263.4,255.2,256.5,259.0,1302116
2026-08-25,FLUOROCHEM,GUJARAT FLUOROCHEM LTD,4645.0,4675.9,4585.0,4606.2,4622.6,84922
2026-08-25,GKSL,GUJARAT KIDNEY N SUP SP L,152.54,157.44,150.16,152.46,152.54,574445
2026-08-25,GLFL,GUJARAT LEASE FINANCING L,5.89,6.05,5.55,5.71,5.77,3318
2026-08-25,GMDCLTD,GUJARAT MINERAL DEV CORP,574.35,578.8,563.1,567.35,570.85,554608
2026-08-25,GNRL,GUJARAT NATURAL RES L,100.77,100.77,99.5,99.54,99.96,21837
2026-08-25,GPPL,GUJARAT PIPAVAV PORT LTD,165.0,165.39,162.96,164.51,163.43,1164173
2026-08-25,GUJRAFFIA,GUJARAT RAFFIA INDUST LTD,40.49,41.49,40.0,40.62,40.49,1201
2026-08-25,GUJTHEM,GUJARAT THEMIS BIOSYN LTD,409.95,416.65,392.0,404.7,411.7,926859
2026-08-25,GULFOILLUB,GULF OIL LUB. IND. LTD.,1164.9,1173.9,1140.0,1154.4,1164.1,61072
2026-08-25,GULPOLY,GULSHAN POLYOLS LIMITED,193.0,202.2,192.78,196.25,193.54,553235
2026-08-25,GVPTECH,GVP INFOTECH LIMITED,7.45,7.48,7.0,7.08,7.31,59398
2026-08-25,GYFTR,GYFTR LIMITED,161.8,162.7,160.0,160.74,160.61,11160
2026-08-25,HBESD,H B ESTATE DEVELOPERS L,74.52,77.0,74.52,74.55,74.85,705
2026-08-25,HGINFRA,H.G.INFRA ENGINEERING LTD,512.35,512.35,500.2,502.85,506.65,49614
2026-08-25,HALDER,HALDER VENTURE LIMITED,300.05,300.05,292.66,295.58,296.59,28621
2026-08-25,HALEOSLABS,HALEOS LABS LIMITED,1480.0,1524.0,1462.4,1500.3,1510.7,400
2026-08-25,HAMPTON,HAMPTON SKY REALTY LTD.,8.1,8.55,7.99,8.02,7.94,28459
2026-08-25,HGM,HANDSON GBL MNGMNT LTD,44.4,44.99,42.56,43.83,43.73,3183
2026-08-25,HAPPSTMNDS,HAPPIEST MINDS TECHNO LTD,440.2,450.3,432.75,445.95,436.25,1616573
2026-08-25,HAPPYFORGE,HAPPY FORGINGS LIMITED,2209.0,2209.0,2135.3,2151.1,2191.0,58440
2026-08-25,HARDWYN,HARDWYN INDIA LIMITED,9.09,9.21,9.02,9.03,9.1,887925
2026-08-25,HARIOMPIPE,HARIOM PIPE INDUSTRIES L,347.95,350.0,345.1,348.95,348.05,43937
2026-08-25,HRYNSHP,HARIYANA SHIP BREAKERS L,100.16,100.16,99.0,100.0,100.05,3672
2026-08-25,HARRMALAYA,HARRISON MALAYALAM LTD,204.0,204.0,196.5,198.85,200.68,10281
2026-08-25,HARSHA,HARSHA ENGINEERS INT LTD,443.0,445.4,426.0,428.3,442.9,75260
2026-08-25,HATHWAY,HATHWAY CABLE & DATACOM,10.53,10.69,10.51,10.56,10.59,1342048
2026-08-25,HATSUN,HATSUN AGRO PRODUCT LTD.,1055.05,1055.1,1025.55,1030.5,1044.5,36136
2026-08-25,HAVELLS,HAVELLS INDIA LIMITED,1260.1,1299.1,1252.3,1269.1,1268.5,637730
2026-08-25,HAWKINCOOK,HAWKINS COOKERS LTD,8155.0,8220.0,8090.0,8152.5,8153.5,1927
2026-08-25,HAZOOR,HAZOOR MULTI PROJECTS LTD,19.8,20.95,19.8,20.52,20.43,166713
2026-08-25,HBPOR,HB PORTFOLIO LTD.,62.7,62.7,60.66,60.74,62.0,250
2026-08-25,HBSL,HB STOCKHOLDINGS LIMITED,54.8,55.0,51.99,52.27,53.98,3019
2026-08-25,HBLENGINE,HBL ENGINEERING LTD,690.9,699.7,686.6,694.6,690.9,442819
2026-08-25,HCL-INSYS,HCL INFOSYSTEMS LTD,10.99,11.25,10.86,11.02,10.87,211173
2026-08-25,HCLTECH,HCL TECHNOLOGIES LTD,1322.0,1322.9,1294.4,1315.8,1322.0,1314934
2026-08-25,HDBFS,HDB FINANCIAL SERVICES L,690.0,690.05,682.7,687.6,688.9,92824
2026-08-25,HDFCAMC,HDFC AMC LIMITED,2609.9,2698.0,2606.8,2698.0,2618.0,1157541
2026-08-25,HDFCBANK,HDFC BANK LTD,726.6,728.7,722.0,727.5,729.0,17511874
2026-08-25,HDFCGOLD,HDFC GOLD ETF,137.2,138.0,134.0,137.09,137.53,5660949
2026-08-25,HDFCLIFE,HDFC LIFE INS CO LTD,549.95,555.65,545.8,546.7,552.95,2264810
2026-08-25,HDFCBSE500,HDFCAMC - HDFCBSE500,37.97,38.07,37.64,38.0,37.97,1213254
2026-08-25,HDFCGROWTH,HDFCAMC - HDFCGROWTH,120.64,121.64,120.33,121.14,120.25,49840
2026-08-25,HDFCLIQUID,HDFCAMC - HDFCLIQUID,1075.35,1075.35,1075.28,1075.29,1075.01,79114
2026-08-25,HDFCLOWVOL,HDFCAMC - HDFCLOWVOL,20.77,20.93,20.69,20.85,20.81,5095
2026-08-25,HDFCMID150,HDFCAMC - HDFCMID150,24.32,24.32,23.66,23.77,23.73,373521
2026-08-25,HDFCMOMENT,HDFCAMC - HDFCMOMENT,31.42,31.49,31.23,31.43,31.27,146069
2026-08-25,HDFCNEXT50,HDFCAMC - HDFCNEXT50,75.58,75.89,75.31,75.82,75.27,140339
2026-08-25,HDFCNIF100,HDFCAMC - HDFCNIF100,26.17,26.45,26.12,26.24,26.16,81607
2026-08-25,HDFCNIFBAN,HDFCAMC - HDFCNIFBAN,60.52,60.52,59.01,59.11,59.05,234012
2026-08-25,HDFCNIFIT,HDFCAMC - HDFCNIFIT,32.1,33.08,32.1,32.56,32.6,40135
2026-08-25,HDFCNIFTY,HDFCAMC - HDFCNIFTY,279.89,279.89,272.22,273.73,273.07,141775
2026-08-25,HDFCNIMEG,HDFCAMC - HDFCNIMEG,133.11,133.12,132.28,133.08,133.13,1676
2026-08-25,HDFCPVTBAN,HDFCAMC - HDFCPVTBAN,28.12,28.12,27.92,27.97,27.98,55077
2026-08-25,HDFCQUAL,HDFCAMC - HDFCQUAL,59.11,59.54,58.92,59.31,59.1,4385
2026-08-25,HDFCSENSEX,HDFCAMC - HDFCSENSEX,87.11,88.21,87.11,88.13,87.64,23938
2026-08-25,HDFCSILVER,HDFCAMC - HDFCSILVER,229.69,230.89,227.95,228.72,231.71,2278256
2026-08-25,HDFCSML250,HDFCAMC - HDFCSML250,185.18,187.0,183.41,185.21,185.18,1237409
2026-08-25,HDFCVALUE,HDFCAMC - HDFCVALUE,128.2,128.2,125.0,125.3,125.68,6822
